[7839, 1950, 7771, 1990, 7703, 2009, 7635, 2049, 7551, 2088, 7449, 2108, 7347, 2147, 7245, 2187, 7144, 2226, 7025, 2266, 6923, 2305, 6805, 2344, 6686, 2384, 6567, 2423, 6466, 2463, 6347, 2502, 6228, 2561, 6110, 2600, 5991, 2640, 5873, 2699, 5754, 2738, 5635, 2778, 5517, 2837, 5415, 2876, 5296, 2935, 5178, 2975, 5044, 3034, 4926, 3073, 4788, 3133, 4669, 3172, 4532, 3231, 4413, 3290, 4295, 3330, 4157, 3389, 4039, 3428, 3921, 3487, 3802, 3546, 3684, 3586, 3566, 3645, 3467, 3684, 3349, 3743, 3231, 3783, 3133, 3842, 3034, 3901, 2916, 3940, 2817, 3980, 2719, 4039, 2620, 4078, 2522, 4137, 2423, 4177, 2344, 4216, 2246, 4177, 2167, 4256, 2068, 4315, 1990, 4374, 1911, 4433, 1832, 4492, 1753, 4532, 1674, 4571, 1615, 4630, 1536, 4669, 1477, 4709, 1418, 4748, 1359, 4788, 1300, 4807, 1241, 4847]
[7873, 2049, 7822, 2068, 7754, 2108, 7669, 2128, 7584, 2167, 7500, 2206, 7398, 2226, 7296, 2266, 7178, 2305, 7076, 2344, 6957, 2384, 6856, 2423, 6737, 2463, 6618, 2502, 6500, 2541, 6381, 2600, 6262, 2640, 6144, 2679, 6025, 2719, 5923, 2778, 5805, 2817, 5686, 2876, 5567, 2916, 5449, 2955, 5330, 3014, 5228, 3054, 5103, 3113, 4965, 3172, 4847, 3211, 4709, 3270, 4591, 3310, 4453, 3369, 4334, 3408, 4216, 3467, 4098, 3527, 3980, 3566, 3862, 3625, 3743, 3665, 3625, 3724, 3507, 3783, 3408, 3822, 3290, 3881, 3172, 3921, 3073, 3980, 2975, 4019, 2876, 4078, 2778, 4118, 2679, 4177, 2581, 4216, 2482, 4256, 2384, 4315, 2305, 4275, 2206, 4334, 2128, 4394, 2049, 4472, 1970, 4532, 1891, 4571, 1812, 4610, 1733, 4669, 1655, 4709, 1596, 4748, 1536, 4788, 1458, 4827, 1399, 4866, 1339, 4906, 1280, 4926]
[7923, 2128, 7873, 2147, 7805, 2187, 7720, 2206, 7635, 2246, 7534, 2285, 7432, 2325, 7330, 2364, 7228, 2384, 7127, 2423, 7008, 2463, 6889, 2502, 6771, 2541, 6669, 2600, 6551, 2640, 6432, 2679, 6313, 2719, 6195, 2758, 6076, 2817, 5957, 2857, 5839, 2916, 5720, 2955, 5618, 2995, 5500, 3054, 5381, 3093, 5262, 3152, 5161, 3192, 5024, 3251, 4886, 3290, 4768, 3349, 4630, 3408, 4512, 3448, 4394, 3507, 4275, 3546, 4137, 3605, 4019, 3665, 3901, 3704, 3783, 3763, 3684, 3802, 3566, 3862, 3448, 3921, 3349, 3960, 3231, 4019, 3133, 4059, 3014, 4118, 2916, 4157, 2817, 4216, 2719, 4256, 2620, 4295, 2541, 4354, 2443, 4394, 2344, 4354, 2266, 4413, 2187, 4492, 2088, 4551, 2009, 4610, 1931, 4669, 1852, 4709, 1793, 4748, 1714, 4788, 1655, 4827, 1576, 4866, 1517, 4906, 1458, 4945, 1399, 4985, 1339, 5024]
[7974, 2206, 7906, 2246, 7839, 2266, 7771, 2305, 7669, 2325, 7584, 2364, 7483, 2403, 7381, 2443, 7279, 2482, 7161, 2522, 7059, 2561, 6940, 2600, 6822, 2640, 6703, 2679, 6584, 2719, 6483, 2758, 6364, 2817, 6245, 2857, 6127, 2896, 6008, 2935, 5889, 2995, 5771, 3034, 5652, 3093, 5534, 3133, 5432, 3192, 5313, 3231, 5195, 3290, 5083, 3330, 4945, 3389, 4827, 3428, 4689, 3487, 4571, 3546, 4433, 3586, 4315, 3645, 4197, 3684, 4078, 3743, 3960, 3802, 3842, 3842, 3724, 3901, 3605, 3940, 3507, 4000, 3389, 4039, 3290, 4098, 3172, 4137, 3073, 4197, 2975, 4236, 2876, 4295, 2778, 4334, 2679, 4394, 2581, 4433, 2502, 4472, 2403, 4453, 2325, 4512, 2226, 4571, 2147, 4630, 2068, 4689, 1990, 4748, 1911, 4788, 1832, 4827, 1773, 4866, 1694, 4926, 1635, 4965, 1576, 5004, 1497, 5024, 1438, 5064, 1399, 5103]
[8008, 2285, 7957, 2325, 7889, 2344, 7805, 2384, 7720, 2423, 7635, 2443, 7534, 2482, 7432, 2522, 7313, 2561, 7212, 2600, 7093, 2640, 6991, 2679, 6873, 2719, 6754, 2758, 6635, 2798, 6517, 2857, 6398, 2896, 6279, 2935, 6161, 2975, 6042, 3034, 5940, 3073, 5822, 3133, 5703, 3172, 5584, 3231, 5466, 3270, 5364, 3330, 5245, 3369, 5123, 3428, 5004, 3467, 4866, 3527, 4748, 3566, 4610, 3625, 4492, 3684, 4374, 3724, 4256, 3783, 4137, 3822, 4019, 3881, 3901, 3940, 3783, 3980, 3665, 4039, 3546, 4078, 3448, 4137, 3330, 4177, 3231, 4236, 3133, 4275, 3034, 4334, 2916, 4374, 2817, 4433, 2738, 4472, 2640, 4512, 2541, 4571, 2463, 4532, 2364, 4591, 2285, 4669, 2206, 4729, 2128, 4788, 2049, 4827, 1970, 4866, 1891, 4926, 1812, 4965, 1753, 5004, 1674, 5044, 1615, 5083, 1556, 5123, 1497, 5162, 1438, 5182]
[8059, 2384, 8008, 2403, 7940, 2443, 7856, 2463, 7771, 2502, 7669, 2541, 7567, 2581, 7466, 2600, 7364, 2640, 7245, 2679, 7144, 2719, 7025, 2758, 6906, 2798, 6805, 2857, 6686, 2896, 6567, 2935, 6449, 2975, 6330, 3034, 6212, 3073, 6093, 3113, 5974, 3172, 5856, 3211, 5754, 3251, 5635, 3310, 5517, 3349, 5398, 3408, 5296, 3448, 5178, 3507, 5044, 3566, 4926, 3605, 4788, 3665, 4669, 3704, 4551, 3763, 4433, 3822, 4295, 3862, 4177, 3921, 4059, 3960, 3940, 4019, 3842, 4078, 3724, 4118, 3605, 4177, 3507, 4216, 3389, 4275, 3290, 4315, 3172, 4374, 3073, 4413, 2975, 4472, 2876, 4512, 2778, 4551, 2699, 4610, 2600, 4650, 2502, 4630, 2423, 4689, 2344, 4748, 2246, 4807, 2167, 4866, 2088, 4926, 2009, 4965, 1950, 5004, 1871, 5044, 1812, 5083, 1733, 5123, 1674, 5162, 1615, 5201, 1556, 5235, 1497, 5269]
[8110, 2463, 8042, 2482, 7974, 2522, 7906, 2561, 7805, 2581, 7720, 2620, 7618, 2660, 7517, 2699, 7415, 2738, 7296, 2778, 7195, 2817, 7076, 2857, 6957, 2896, 6839, 2935, 6720, 2975, 6618, 3014, 6500, 3073, 6381, 3113, 6262, 3152, 6144, 3211, 6025, 3251, 5906, 3290, 5788, 3349, 5669, 3389, 5567, 3448, 5449, 3487, 5330, 3546, 5228, 3586, 5103, 3645, 4985, 3704, 4847, 3743, 4729, 3802, 4591, 3842, 4472, 3901, 4354, 3960, 4236, 4000, 4118, 4059, 4000, 4098, 3881, 4157, 3763, 4216, 3665, 4256, 3546, 4315, 3448, 4354, 3330, 4413, 3231, 4453, 3133, 4512, 3034, 4551, 2935, 4591, 2837, 4650, 2738, 4689, 2660, 4729, 2561, 4709, 2482, 4768, 2384, 4827, 2305, 4906, 2226, 4965, 2147, 5004, 2068, 5044, 1990, 5083, 1931, 5142, 1852, 5182, 1793, 5218, 1733, 5252, 1655, 5269, 1596, 5303, 1556, 5337]
[8144, 2541, 8093, 2581, 8025, 2600, 7940, 2640, 7856, 2679, 7771, 2719, 7669, 2738, 7567, 2778, 7449, 2817, 7347, 2857, 7228, 2896, 7127, 2935, 7008, 2975, 6889, 3014, 6771, 3073, 6652, 3113, 6534, 3152, 6415, 3192, 6296, 3251, 6195, 3290, 6076, 3330, 5957, 3389, 5839, 3428, 5720, 3487, 5601, 3527, 5500, 3586, 5381, 3625, 5262, 3684, 5161, 3724, 5024, 3783, 4906, 3842, 4768, 3881, 4650, 3940, 4532, 3980, 4413, 4039, 4295, 4098, 4177, 4137, 4059, 4197, 3940, 4236, 3822, 4295, 3704, 4354, 3605, 4394, 3487, 4453, 3389, 4492, 3290, 4551, 3192, 4591, 3093, 4630, 2995, 4689, 2896, 4729, 2798, 4788, 2699, 4827, 2620, 4807, 2522, 4866, 2443, 4926, 2364, 4985, 2285, 5044, 2206, 5083, 2128, 5142, 2049, 5182, 1970, 5218, 1911, 5252, 1852, 5286, 1773, 5320, 1714, 5354, 1655, 5388, 1596, 5405]
[8195, 2640, 8144, 2660, 8076, 2699, 7991, 2738, 7906, 2758, 7805, 2798, 7703, 2837, 7601, 2876, 7500, 2916, 7398, 2955, 7279, 2995, 7161, 3034, 7059, 3073, 6940, 3113, 6822, 3152, 6703, 3192, 6584, 3251, 6466, 3290, 6347, 3330, 6228, 3389, 6110, 3428, 5991, 3467, 5889, 3527, 5771, 3566, 5652, 3625, 5534, 3665, 5432, 3724, 5313, 3763, 5195, 3822, 5083, 3881, 4965, 3921, 4827, 3980, 4709, 4019, 4591, 4078, 4453, 4137, 4334, 4177, 4216, 4236, 4098, 4275, 4000, 4334, 3881, 4374, 3763, 4433, 3665, 4492, 3546, 4532, 3448, 4591, 3330, 4630, 3231, 4689, 3133, 4729, 3034, 4768, 2935, 4827, 2857, 4866, 2758, 4906, 2660, 4886, 2581, 4945, 2502, 5024, 2403, 5083, 2325, 5142, 2246, 5182, 2167, 5218, 2108, 5252, 2029, 5286, 1970, 5320, 1891, 5354, 1832, 5388, 1773, 5422, 1714, 5456, 1655, 5490]
[8245, 2719, 8178, 2758, 8110, 2778, 8042, 2817, 7957, 2857, 7856, 2876, 7754, 2916, 7652, 2955, 7551, 2995, 7432, 3034, 7330, 3073, 7212, 3113, 7093, 3152, 6974, 3192, 6873, 3251, 6754, 3290, 6635, 3330, 6517, 3369, 6398, 3428, 6279, 3467, 6161, 3507, 6042, 3566, 5923, 3605, 5822, 3665, 5703, 3704, 5584, 3763, 5466, 3802, 5364, 3862, 5245, 3901, 5142, 3960, 5004, 4019, 4886, 4059, 4768, 4118, 4630, 4157, 4512, 4216, 4394, 4275, 4275, 4315, 4157, 4374, 4039, 4413, 3940, 4472, 3822, 4532, 3704, 4571, 3605, 4630, 3507, 4669, 3389, 4729, 3290, 4768, 3192, 4807, 3093, 4866, 2995, 4906, 2896, 4965, 2817, 5004, 2719, 4985, 2640, 5044, 2541, 5103, 2463, 5162, 2384, 5218, 2305, 5252, 2226, 5303, 2147, 5337, 2088, 5371, 2009, 5405, 1950, 5439, 1891, 5473, 1832, 5507, 1773, 5524, 1714, 5557]
[8279, 2817, 8228, 2837, 8161, 2876, 8076, 2896, 7991, 2935, 7906, 2975, 7805, 3014, 7703, 3054, 7601, 3093, 7483, 3133, 7364, 3172, 7262, 3211, 7144, 3251, 7025, 3290, 6906, 3330, 6788, 3369, 6669, 3428, 6567, 3467, 6449, 3507, 6330, 3566, 6212, 3605, 6093, 3645, 5974, 3704, 5856, 3743, 5754, 3802, 5635, 3842, 5517, 3901, 5415, 3940, 5296, 4000, 5178, 4059, 5064, 4098, 4945, 4157, 4807, 4197, 4689, 4256, 4571, 4315, 4453, 4354, 4334, 4413, 4216, 4453, 4098, 4512, 3980, 4571, 3881, 4610, 3763, 4669, 3665, 4709, 3546, 4768, 3448, 4807, 3349, 4866, 3251, 4906, 3152, 4945, 3054, 5004, 2955, 5044, 2857, 5083, 2778, 5064, 2679, 5123, 2600, 5201, 2522, 5252, 2443, 5303, 2364, 5337, 2285, 5371, 2206, 5405, 2147, 5439, 2068, 5473, 2009, 5507, 1931, 5540, 1871, 5574, 1812, 5608, 1753, 5642]
[8330, 2896, 8279, 2935, 8212, 2955, 8127, 2995, 8042, 3034, 7957, 3054, 7856, 3093, 7754, 3133, 7635, 3172, 7534, 3211, 7415, 3251, 7313, 3290, 7195, 3330, 7076, 3369, 6957, 3428, 6839, 3467, 6720, 3507, 6601, 3546, 6483, 3605, 6364, 3645, 6262, 3684, 6144, 3743, 6025, 3783, 5906, 3842, 5788, 3881, 5686, 3940, 5567, 3980, 5449, 4039, 5347, 4098, 5228, 4137, 5123, 4197, 4985, 4236, 4866, 4295, 4748, 4334, 4630, 4394, 4512, 4453, 4394, 4492, 4275, 4551, 4157, 4591, 4039, 4650, 3921, 4709, 3822, 4748, 3704, 4807, 3605, 4847, 3507, 4906, 3408, 4945, 3290, 4985, 3192, 5044, 3113, 5083, 3014, 5142, 2916, 5182, 2837, 5162, 2738, 5218, 2660, 5269, 2581, 5320, 2502, 5371, 2423, 5405, 2344, 5456, 2266, 5490, 2187, 5524, 2128, 5557, 2068, 5591, 1990, 5625, 1931, 5659, 1871, 5676, 1812, 5710]
[8381, 2995, 8330, 3014, 8262, 3054, 8178, 3073, 8093, 3113, 7991, 3152, 7889, 3192, 7788, 3231, 7686, 3270, 7584, 3310, 7466, 3349, 7347, 3389, 7245, 3428, 7127, 3467, 7008, 3507, 6889, 3546, 6771, 3605, 6652, 3645, 6534, 3684, 6415, 3743, 6296, 3783, 6178, 3822, 6076, 3881, 5957, 3921, 5839, 3980, 5720, 4019, 5618, 4078, 5500, 4137, 5381, 4177, 5279, 4236, 5178, 4275, 5044, 4334, 4926, 4374, 4807, 4433, 4669, 4492, 4551, 4532, 4433, 4591, 4315, 4630, 4216, 4689, 4098, 4748, 3980, 4788, 3881, 4847, 3763, 4886, 3665, 4945, 3566, 4985, 3448, 5044, 3349, 5083, 3251, 5123, 3152, 5182, 3073, 5218, 2975, 5252, 2876, 5235, 2798, 5303, 2719, 5354, 2620, 5405, 2541, 5456, 2463, 5490, 2403, 5524, 2325, 5557, 2246, 5591, 2187, 5625, 2108, 5659, 2049, 5693, 1990, 5727, 1931, 5761, 1871, 5795]
[8432, 3073, 8364, 3113, 8296, 3133, 8228, 3172, 8144, 3211, 8042, 3231, 7940, 3270, 7839, 3310, 7737, 3349, 7618, 3389, 7517, 3428, 7398, 3467, 7279, 3507, 7178, 3546, 7059, 3605, 6940, 3645, 6822, 3684, 6703, 3724, 6584, 3783, 6466, 3822, 6347, 3881, 6228, 3921, 6110, 3960, 6008, 4019, 5889, 4059, 5771, 4118, 5652, 4177, 5551, 4216, 5432, 4275, 5330, 4315, 5212, 4374, 5103, 4413, 4985, 4472, 4847, 4532, 4729, 4571, 4610, 4630, 4492, 4669, 4374, 4729, 4256, 4788, 4157, 4827, 4039, 4886, 3921, 4926, 3822, 4985, 3724, 5024, 3605, 5083, 3507, 5123, 3408, 5182, 3310, 5218, 3211, 5252, 3113, 5303, 3034, 5337, 2935, 5320, 2857, 5371, 2758, 5422, 2679, 5490, 2600, 5524, 2522, 5557, 2443, 5608, 2384, 5642, 2305, 5676, 2226, 5710, 2167, 5744, 2108, 5778, 2049, 5812, 1990, 5829, 1931, 5862]
[8483, 3172, 8415, 3192, 8347, 3231, 8279, 3251, 8178, 3290, 8093, 3330, 7991, 3369, 7889, 3408, 7788, 3448, 7669, 3487, 7567, 3527, 7449, 3566, 7330, 3605, 7212, 3645, 7093, 3684, 6991, 3724, 6873, 3783, 6754, 3822, 6635, 3862, 6517, 3921, 6398, 3960, 6279, 4019, 6161, 4059, 6042, 4118, 5940, 4157, 5822, 4216, 5703, 4256, 5601, 4315, 5483, 4354, 5381, 4413, 5262, 4453, 5161, 4512, 5024, 4571, 4906, 4610, 4788, 4669, 4669, 4709, 4551, 4768, 4433, 4827, 4315, 4866, 4197, 4926, 4098, 4965, 3980, 5024, 3881, 5064, 3763, 5123, 3665, 5162, 3566, 5218, 3467, 5252, 3369, 5303, 3270, 5337, 3172, 5371, 3093, 5405, 2995, 5405, 2916, 5456, 2817, 5507, 2738, 5557, 2660, 5608, 2581, 5642, 2502, 5676, 2423, 5710, 2364, 5744, 2285, 5795, 2226, 5812, 2167, 5846, 2088, 5879, 2029, 5913, 1990, 5947]
[8517, 3251, 8466, 3290, 8398, 3310, 8313, 3349, 8228, 3389, 8144, 3428, 8042, 3448, 7940, 3487, 7822, 3527, 7720, 3566, 7601, 3605, 7500, 3645, 7381, 3684, 7262, 3743, 7144, 3783, 7025, 3822, 6906, 3862, 6805, 3921, 6686, 3960, 6567, 4000, 6449, 4059, 6330, 4098, 6212, 4157, 6093, 4197, 5974, 4256, 5873, 4295, 5754, 4354, 5635, 4394, 5534, 4453, 5415, 4492, 5313, 4551, 5212, 4610, 5083, 4650, 4965, 4709, 4847, 4748, 4729, 4807, 4610, 4866, 4492, 4906, 4374, 4965, 4256, 5004, 4157, 5064, 4039, 5103, 3940, 5162, 3822, 5201, 3724, 5252, 3625, 5286, 3527, 5337, 3428, 5371, 3330, 5422, 3231, 5456, 3133, 5490, 3054, 5473, 2955, 5540, 2876, 5591, 2798, 5642, 2719, 5676, 2640, 5727, 2561, 5761, 2482, 5795, 2423, 5829, 2344, 5862, 2285, 5896, 2206, 5930, 2147, 5964, 2088, 5998, 2029, 6015]
[8567, 3349, 8517, 3369, 8449, 3408, 8364, 3448, 8279, 3467, 8195, 3507, 8093, 3546, 7991, 3586, 7873, 3625, 7771, 3665, 7652, 3704, 7551, 3743, 7432, 3783, 7313, 3822, 7195, 3862, 7076, 3921, 6957, 3960, 6839, 4000, 6720, 4059, 6618, 4098, 6500, 4137, 6381, 4197, 6262, 4236, 6144, 4295, 6025, 4334, 5923, 4394, 5805, 4433, 5686, 4492, 5584, 4551, 5466, 4591, 5364, 4650, 5245, 4689, 5142, 4748, 5024, 4788, 4906, 4847, 4788, 4906, 4669, 4945, 4551, 5004, 4433, 5044, 4315, 5103, 4197, 5162, 4098, 5201, 3980, 5252, 3881, 5286, 3783, 5337, 3684, 5371, 3566, 5405, 3487, 5456, 3389, 5490, 3290, 5524, 3192, 5557, 3113, 5557, 3014, 5608, 2935, 5659, 2857, 5727, 2778, 5761, 2699, 5795, 2620, 5829, 2541, 5879, 2463, 5913, 2403, 5947, 2344, 5981, 2266, 6015, 2206, 6032, 2147, 6066, 2088, 6100]
[8618, 3428, 8567, 3467, 8500, 3507, 8415, 3527, 8330, 3566, 8228, 3605, 8144, 3645, 8025, 3684, 7923, 3704, 7822, 3743, 7703, 3783, 7584, 3842, 7483, 3881, 7364, 3921, 7245, 3960, 7127, 4000, 7008, 4059, 6889, 4098, 6771, 4137, 6652, 4197, 6534, 4236, 6432, 4275, 6313, 4334, 6195, 4374, 6076, 4433, 5957, 4472, 5856, 4532, 5737, 4591, 5635, 4630, 5517, 4689, 5415, 4729, 5296, 4788, 5195, 4847, 5083, 4886, 4965, 4945, 4827, 4985, 4709, 5044, 4610, 5103, 4492, 5142, 4374, 5201, 4256, 5235, 4157, 5286, 4039, 5320, 3940, 5371, 3842, 5405, 3724, 5456, 3625, 5490, 3527, 5524, 3428, 5574, 3349, 5608, 3251, 5642, 3152, 5642, 3073, 5693, 2995, 5744, 2916, 5795, 2817, 5846, 2738, 5879, 2679, 5913, 2600, 5947, 2522, 5981, 2463, 6015, 2384, 6049, 2325, 6083, 2266, 6117, 2206, 6151, 2147, 6168]
[8669, 3527, 8618, 3546, 8551, 3586, 8466, 3625, 8381, 3665, 8279, 3684, 8178, 3724, 8076, 3763, 7974, 3802, 7873, 3842, 7754, 3881, 7635, 3921, 7517, 3960, 7415, 4019, 7296, 4059, 7178, 4098, 7059, 4137, 6940, 4197, 6822, 4236, 6703, 4275, 6584, 4334, 6466, 4374, 6364, 4433, 6245, 4472, 6127, 4532, 6008, 4571, 5906, 4630, 5788, 4669, 5669, 4729, 5567, 4768, 5449, 4827, 5347, 4886, 5245, 4926, 5142, 4985, 5004, 5024, 4886, 5083, 4768, 5142, 4650, 5182, 4551, 5235, 4433, 5269, 4315, 5320, 4216, 5354, 4098, 5405, 4000, 5439, 3881, 5490, 3783, 5524, 3684, 5574, 3586, 5608, 3487, 5642, 3408, 5693, 3310, 5710, 3211, 5710, 3133, 5778, 3054, 5829, 2955, 5879, 2876, 5913, 2798, 5964, 2719, 5998, 2660, 6032, 2581, 6066, 2522, 6100, 2443, 6134, 2384, 6168, 2325, 6201, 2266, 6218, 2206, 6252]
[8720, 3625, 8652, 3645, 8584, 3684, 8517, 3704, 8432, 3743, 8330, 3783, 8228, 3822, 8127, 3862, 8025, 3901, 7906, 3940, 7805, 3980, 7686, 4019, 7567, 4059, 7466, 4098, 7347, 4137, 7228, 4197, 7110, 4236, 6991, 4275, 6873, 4334, 6754, 4374, 6635, 4413, 6517, 4472, 6398, 4512, 6296, 4571, 6178, 4610, 6059, 4669, 5940, 4709, 5839, 4768, 5720, 4807, 5618, 4866, 5500, 4926, 5398, 4965, 5296, 5024, 5178, 5064, 5064, 5123, 4945, 5182, 4827, 5218, 4709, 5269, 4591, 5303, 4492, 5354, 4374, 5405, 4256, 5439, 4157, 5490, 4059, 5524, 3940, 5574, 3842, 5608, 3743, 5642, 3645, 5693, 3546, 5727, 3448, 5761, 3369, 5795, 3270, 5795, 3192, 5846, 3093, 5896, 3014, 5964, 2935, 5998, 2857, 6032, 2778, 6066, 2719, 6100, 2640, 6151, 2561, 6185, 2502, 6218, 2443, 6235, 2384, 6269, 2325, 6303, 2266, 6337]
[8771, 3704, 8703, 3743, 8635, 3763, 8567, 3802, 8483, 3842, 8381, 3881, 8279, 3921, 8178, 3940, 8076, 3980, 7957, 4019, 7856, 4059, 7737, 4118, 7618, 4157, 7500, 4197, 7398, 4236, 7279, 4275, 7161, 4334, 7042, 4374, 6923, 4413, 6805, 4472, 6686, 4512, 6567, 4551, 6449, 4610, 6347, 4650, 6228, 4709, 6110, 4748, 5991, 4807, 5889, 4866, 5771, 4906, 5669, 4965, 5551, 5004, 5449, 5064, 5347, 5123, 5228, 5162, 5123, 5218, 5004, 5252, 4886, 5303, 4768, 5354, 4650, 5388, 4551, 5439, 4433, 5473, 4315, 5524, 4216, 5557, 4098, 5608, 4000, 5642, 3901, 5693, 3802, 5727, 3704, 5761, 3605, 5812, 3507, 5846, 3428, 5862, 3330, 5879, 3251, 5930, 3152, 5981, 3073, 6032, 2995, 6083, 2916, 6117, 2837, 6151, 2758, 6185, 2699, 6218, 2620, 6252, 2561, 6286, 2502, 6320, 2443, 6354, 2384, 6388, 2325, 6405]
[8822, 3802, 8754, 3822, 8686, 3862, 8618, 3901, 8517, 3940, 8432, 3960, 8330, 4000, 8228, 4039, 8127, 4078, 8008, 4118, 7906, 4157, 7788, 4197, 7669, 4236, 7551, 4295, 7432, 4334, 7313, 4374, 7212, 4413, 7093, 4472, 6974, 4512, 6856, 4551, 6737, 4610, 6618, 4650, 6500, 4709, 6381, 4748, 6279, 4807, 6161, 4847, 6042, 4906, 5940, 4945, 5822, 5004, 5720, 5044, 5601, 5103, 5500, 5162, 5381, 5201, 5279, 5252, 5178, 5286, 5064, 5337, 4945, 5388, 4827, 5422, 4709, 5473, 4591, 5507, 4492, 5557, 4374, 5591, 4275, 5642, 4157, 5676, 4059, 5727, 3960, 5761, 3862, 5812, 3763, 5846, 3665, 5879, 3566, 5930, 3487, 5947, 3389, 5947, 3310, 6015, 3211, 6066, 3133, 6117, 3054, 6151, 2975, 6185, 2896, 6235, 2817, 6269, 2758, 6303, 2679, 6337, 2620, 6371, 2561, 6405, 2482, 6439, 2423, 6456, 2384, 6490]
[8856, 3881, 8805, 3921, 8737, 3960, 8652, 3980, 8567, 4019, 8483, 4059, 8381, 4098, 8279, 4137, 8178, 4177, 8059, 4216, 7940, 4256, 7839, 4295, 7720, 4334, 7601, 4374, 7483, 4413, 7364, 4472, 7245, 4512, 7144, 4551, 7025, 4610, 6906, 4650, 6788, 4689, 6669, 4748, 6551, 4788, 6432, 4847, 6330, 4886, 6212, 4945, 6093, 4985, 5991, 5044, 5873, 5103, 5754, 5142, 5652, 5201, 5551, 5235, 5432, 5286, 5330, 5337, 5228, 5371, 5123, 5422, 5004, 5456, 4886, 5507, 4768, 5557, 4650, 5591, 4551, 5642, 4433, 5676, 4334, 5727, 4216, 5761, 4118, 5812, 4019, 5846, 3921, 5879, 3822, 5930, 3724, 5964, 3625, 5998, 3527, 6032, 3448, 6032, 3349, 6083, 3270, 6151, 3192, 6201, 3113, 6235, 3034, 6269, 2955, 6303, 2876, 6337, 2817, 6388, 2738, 6422, 2679, 6456, 2600, 6473, 2541, 6507, 2482, 6540, 2423, 6574]
[8906, 3980, 8856, 4019, 8788, 4039, 8703, 4078, 8618, 4118, 8534, 4157, 8432, 4197, 8330, 4216, 8212, 4256, 8110, 4295, 7991, 4334, 7889, 4394, 7771, 4433, 7652, 4472, 7534, 4512, 7415, 4551, 7296, 4610, 7178, 4650, 7076, 4689, 6957, 4748, 6839, 4788, 6720, 4847, 6601, 4886, 6483, 4945, 6364, 4985, 6262, 5044, 6144, 5083, 6025, 5142, 5923, 5182, 5805, 5235, 5703, 5269, 5601, 5320, 5483, 5371, 5381, 5405, 5279, 5456, 5178, 5490, 5064, 5540, 4945, 5591, 4827, 5625, 4709, 5676, 4610, 5710, 4492, 5761, 4394, 5795, 4275, 5846, 4177, 5879, 4078, 5930, 3980, 5964, 3881, 6015, 3783, 6049, 3684, 6083, 3586, 6100, 3507, 6117, 3408, 6168, 3330, 6218, 3251, 6269, 3172, 6320, 3093, 6354, 3014, 6388, 2935, 6422, 2857, 6456, 2798, 6490, 2738, 6524, 2660, 6557, 2600, 6591, 2541, 6625, 2482, 6642]
[8957, 4078, 8906, 4098, 8839, 4137, 8754, 4177, 8669, 4216, 8584, 4236, 8483, 4275, 8381, 4315, 8262, 4354, 8161, 4394, 8042, 4433, 7940, 4472, 7822, 4512, 7703, 4571, 7584, 4610, 7466, 4650, 7347, 4689, 7228, 4748, 7110, 4788, 7008, 4827, 6889, 4886, 6771, 4926, 6652, 4985, 6534, 5024, 6415, 5083, 6313, 5123, 6195, 5182, 6076, 5218, 5974, 5269, 5856, 5320, 5754, 5354, 5635, 5405, 5534, 5439, 5432, 5490, 5330, 5540, 5228, 5574, 5123, 5625, 5004, 5659, 4886, 5710, 4768, 5761, 4650, 5795, 4551, 5846, 4433, 5879, 4334, 5930, 4236, 5964, 4137, 5998, 4019, 6049, 3940, 6083, 3842, 6134, 3743, 6168, 3645, 6185, 3566, 6201, 3467, 6252, 3389, 6303, 3310, 6354, 3231, 6388, 3152, 6439, 3073, 6473, 2995, 6507, 2916, 6540, 2857, 6574, 2798, 6608, 2719, 6642, 2660, 6676, 2600, 6693, 2541, 6727]
[9008, 4177, 8957, 4197, 8889, 4236, 8805, 4275, 8720, 4295, 8618, 4334, 8534, 4374, 8432, 4413, 8313, 4453, 8212, 4492, 8093, 4532, 7974, 4571, 7873, 4610, 7754, 4650, 7635, 4709, 7517, 4748, 7398, 4788, 7279, 4827, 7161, 4886, 7042, 4926, 6940, 4985, 6822, 5024, 6703, 5064, 6584, 5123, 6466, 5162, 6364, 5218, 6245, 5269, 6127, 5303, 6025, 5354, 5906, 5388, 5805, 5439, 5686, 5473, 5584, 5524, 5483, 5574, 5381, 5608, 5279, 5659, 5178, 5710, 5064, 5744, 4945, 5795, 4827, 5829, 4709, 5879, 4610, 5913, 4492, 5964, 4394, 5998, 4295, 6049, 4177, 6083, 4078, 6134, 3980, 6168, 3901, 6201, 3802, 6252, 3704, 6269, 3625, 6269, 3527, 6320, 3448, 6388, 3369, 6439, 3290, 6473, 3211, 6507, 3133, 6540, 3054, 6591, 2975, 6625, 2916, 6659, 2837, 6693, 2778, 6710, 2719, 6744, 2660, 6778, 2600, 6812]
